steam_id,num_owned,num_friends
76561199254373144,106,0
76561198039123132,0,0
76561198134230882,0,0
76561198039949393,0,15
76561198043032086,131,21
76561198042342960,0,10
76561198813390978,47,10
76561198891626694,171,98
76561198302203299,110,20
76561198006962423,0,0
76561198421767020,115,34
76561198052315430,83,21
76561198225313504,0,0
76561197985463471,0,0
76561198038392793,299,73
76561198014699331,0,9
76561199587802844,19,0
76561199025605551,66,23
76561198964121345,19,1
76561198959956843,0,13
76561198256384023,340,238
76561197999711394,207,47
76561197975373553,2330,0
76561198046757303,0,0
76561198080574728,0,3
76561198023084852,429,10
76561198071873729,0,0
76561198168185359,0,0
76561198194042542,397,34
76561198442978374,0,41
76561199481060116,0,0
76561198268670775,0,6
76561198002804649,0,0
76561198132372633,0,0
76561198078903907,222,55
76561197968239024,242,205
76561198313243502,52,3
76561199192822719,0,0
76561198116461390,0,87
76561199644667299,0,0
76561199157723711,0,8
76561199075262247,168,37
76561198044928862,0,15
76561197966661634,400,4
76561198315514438,0,3
76561198156902399,0,0
76561198110667517,0,0
76561199843628080,0,0
76561198052495915,0,8
76561198149939811,0,0
76561199849587383,0,1
76561197987115999,0,7
76561198159830862,30,145
76561199105906112,0,6
76561198142912468,251,44
76561198091074191,0,0
76561198286796412,0,0
76561198085885283,0,40
76561198219023175,0,0
76561198035673761,0,0
76561198136928133,133,0
76561198124273395,1408,0
76561198922127052,0,13
76561199592297661,0,20
76561198110914989,0,11
76561198096384821,0,32
76561198121807738,271,21
76561198973652598,91,142
76561199415285448,0,6
76561199686431557,0,0
76561198390613343,43,17
76561198206454269,0,0
76561199011241251,0,0
76561198237153696,135,81
76561198831662731,297,147
76561198061559711,0,0
76561198021202215,0,1
76561198018123763,0,62
76561198030810291,107,34
76561199376823579,39,2
76561197990979743,0,0
76561199816162317,0,1
76561199855066103,0,3
76561198091408563,282,64
76561199098982243,0,1
76561198087048163,155,39
76561198073764979,656,32
76561199036839936,0,12
76561198032472944,583,57
76561198001388477,947,37
76561198880983873,65,84
76561198451279830,0,0
76561198044645389,280,0
76561198113097469,0,4
76561198868810162,53,0
76561198062357609,549,117
76561197977045100,1713,0
76561199233539761,19,2
76561198065374255,0,1
76561199016402275,98,14
76561198057519270,0,0
76561199165411011,0,0
76561198205099464,0,0
76561199015798104,0,0
76561198064934702,190,55
76561199061029373,0,12
76561199484044852,19,4
76561198037863245,92,59
76561198085990154,40,62
76561198308890838,0,0
76561199232352086,0,0
76561198030247975,157,44
76561198240904776,207,30
76561197974027440,144,0
76561198134255440,0,0
76561198169975759,0,7
76561198110209218,387,119
76561198066769875,0,0
76561198339959081,0,0
76561198259970214,194,15
76561199397752747,58,0
76561198178326562,491,56
76561197993514933,1475,42
76561197971459561,0,19
76561198114745620,234,246
76561198873358875,112,0
76561199016806494,31,7
76561198339429795,70,22
76561199689250513,0,0
76561198126036334,0,15
76561198041883517,0,2
76561198312926514,0,8
76561198016267180,38,39
76561199401334563,0,9
76561198081040446,272,229
76561198267943625,59,16
76561198427712084,375,0
76561198110740481,265,0
76561197982193308,0,0
76561198065760572,0,0
76561198043122123,0,0
76561198951550576,66,0
76561198058532134,0,0
76561198112007083,0,20
76561198067023775,0,5
76561198034799383,702,50
76561198904582256,0,3
76561197963353101,18,0
76561199815338266,0,1
76561199581580478,0,0
76561199805239822,0,0
76561198027897794,0,15
76561198346142738,0,9
76561198020075979,0,0
76561199550277534,0,2
76561198037615706,0,24
76561198139253661,0,0
76561199100058153,127,0
76561198124797286,0,14
76561198044251771,0,0
76561198052243270,88,60
76561198346825222,50,63
76561197970175120,167,0
76561198179373318,0,0
76561199152618314,71,0
76561198094555430,150,15
76561198241251140,0,0
76561198120691073,339,11
76561199059212352,0,0
76561198140790665,0,23
76561198391911089,0,3
76561198166759519,0,0
76561199445255877,0,0
76561198452572394,0,0
76561198102990530,0,54
76561198037667314,53,42
76561198034250330,200,103
76561198058960623,0,0
76561198034776407,0,17
76561199093622212,0,25
76561198070287308,240,13
76561199015051249,142,22
76561198162869680,320,209
76561198950217614,25,0
76561199098420484,0,22
76561198023018819,0,15
76561198049914914,170,40
76561198037638127,362,148
76561199075756445,0,12
76561198048860146,183,0
76561199754029466,0,1
76561198143829898,471,101
76561198015038963,0,15
76561198143138613,89,12
76561198144607172,0,0
76561198850071354,35,8
76561197970894071,0,0
76561198070051726,0,0
76561198210141229,0,15
76561198021023959,0,0
76561199740605966,0,0
76561198123614980,0,35
76561198090495316,209,19
76561197994338912,0,42
76561198050276417,0,0
76561198453689045,99,14
76561198870401496,0,1
76561198035704118,0,0
76561198077258847,0,37
76561199137938477,0,3
76561198139111696,0,0
76561197987710793,256,32
76561199135861538,0,2
76561199851113601,0,0
76561199679307787,0,1
76561199853656679,0,0
76561198999867703,0,7
76561198041262112,331,15
76561198085726745,0,4
76561198020789907,0,0
76561198800269318,0,0
76561199636304156,15,0
76561199433460300,0,0
76561199428398093,0,13
76561199213693522,0,223
76561199854011224,0,0
76561199473580018,0,0
76561199760068444,0,0
76561199151621349,27,44
76561199466797174,0,0
76561198288567205,535,175
76561199477975944,0,10
76561198832960298,36,0
76561198003645757,0,5
76561198253979748,0,21
76561199375511472,0,1
76561199850839494,0,0
76561198419887897,168,0
76561199017032866,99,38
76561198260607761,129,25
76561198067643332,390,36
76561199091891159,35,9
76561199452490414,0,0
76561198397811538,295,10
76561198298311111,79,0
76561198102538511,83,70
76561199613473466,0,2
76561197962500589,0,16
76561198181339094,50,69
76561198201107601,184,0
76561198027315910,0,7
76561198255612765,0,11
76561199767766249,24,3
76561198355867414,278,24
76561198398253645,382,248
76561199121580114,176,14
76561198884198405,0,0
76561198131550542,0,19
76561198338523334,490,37
76561198039903925,0,0
76561198168145814,69,93
76561198051340191,314,0
76561198979279587,0,0
76561198070070457,0,4
76561198183441175,217,21
76561199672969480,0,1
76561199080365409,0,1
76561198215780893,0,0
76561199739797837,0,0
76561199240985644,31,12
76561198051531930,0,0
76561199455196923,36,10
76561199207129894,0,7
76561199716180513,0,4
76561199261666691,0,3
76561199580021928,35,22
76561199444239986,0,5
76561199026491726,44,4
76561199107268633,71,79
76561198272472781,172,8
76561198806060700,54,29
76561199492376350,47,0
76561199162932083,0,0
76561199487363163,0,1
76561199121492784,73,18
76561199467186945,0,0
76561199389022154,0,6
76561198063942909,416,73
76561199816813750,63,3
76561198031511894,0,14
76561198201025347,275,82
76561199794948006,0,1
76561198029866389,511,139
76561199026214372,90,25
76561198997048366,135,0
76561199376490371,0,4
76561199803893062,0,1
76561199050661600,40,0
76561198208465987,0,5
76561199831417761,0,0
76561198995743079,0,6
76561199794252887,0,5
76561198273282479,0,44
76561199802531807,66,0
76561199823686523,0,0
76561199246972686,30,2
76561199829383604,0,0
76561199249709879,0,0
76561198860077295,50,0
76561198964566489,100,56
76561199379861395,0,0
76561199274500552,106,22
76561198081541272,0,18
76561199013598386,0,6
76561198850983163,0,17
76561199353215705,0,2
76561199352954065,0,15
76561199029108141,0,0
76561199676922566,0,17
76561199768142171,0,4
76561199145493597,450,70
76561198976231703,0,20
76561199225088465,0,8
76561199229287984,97,22
76561199211147584,0,0
76561199516186676,0,0
76561199731399773,6,4
76561199823324762,0,3
76561198410683628,0,0
76561199229511034,0,5
76561199533558019,409,12
76561198834335701,0,0
76561198833836450,290,168
76561199852088202,0,1
76561199822515862,0,0
76561198896562370,0,13
76561198070024706,445,181
76561199239964781,82,0
76561199788067821,203,1
76561199073196536,122,0
76561199471522744,0,0
76561198078265311,179,107
76561199539427763,0,9
76561199399151858,0,2
76561198322875885,106,17
76561199060715723,0,2
76561198032418473,28,13
76561199202534341,151,0
76561198028292909,998,40
76561198335763282,117,60
76561199380897048,27,26
76561199018377904,110,36
76561199782705631,0,5
76561199705957904,0,0
76561198269310003,0,117
76561199840420391,0,1
76561198423888935,148,40
76561199123164140,240,18
76561198879658924,0,8
76561199559160811,0,4
76561199788293354,92,141
76561199851393559,0,3
76561198882498333,0,45
76561199853389828,0,1
76561198021607538,0,0
76561199511221811,37,8
76561199840782509,0,2
76561199803574190,82,1
76561199775424136,0,1
76561199804301213,0,0
76561199556045917,0,0
76561199716501277,35,0
76561199842922729,0,0
76561199093416337,141,67
76561199638019589,0,0
76561198044274951,0,0
76561199014745791,76,0
76561199676140050,28,71
76561198350923219,121,0
76561199826403402,0,0
76561199831755014,0,0
76561198019035432,258,94
76561199827258770,34,1
76561199487261608,18,66
76561199050662376,51,22
76561199572996705,0,0
76561199810464427,0,1
76561199851204632,0,1
76561199836791221,0,0
76561199834311592,0,2
76561198092129375,490,273
76561199089779711,64,9
76561198971721580,91,0
76561198841609465,168,0
76561199745671507,0,1
76561198355997043,177,21
76561199095508902,0,0
76561199366609793,0,0
76561198365957710,0,0
76561199711663190,0,0
76561198408174255,0,0
76561199831436218,0,3
76561199738961296,0,0
76561199156034733,0,19
76561199232596910,0,3
76561198365576219,244,12
76561198230993648,119,1
76561199682195319,0,2
76561199138972426,61,0
76561198261825663,401,92
76561199791962023,0,0
76561199630739860,0,3
76561198085602854,1186,29
76561198970068089,0,4
76561199145925089,0,0
76561199787737076,0,0
76561199522616584,0,5
76561198964170913,179,126
76561198279309937,0,0
76561199343208949,70,34
76561198087502216,442,48
76561199700462449,0,2
76561199089816821,0,0
76561199850824730,0,0
76561199538892938,30,5
76561199109570096,0,5
76561198126381325,15,5
76561199853124571,12,0
76561198859130082,135,0
76561199193174581,9,25
76561199113424907,46,15
76561199182916880,13,7
76561198964004623,423,10
76561199218359253,0,14
76561199809039476,0,5
76561199451813771,0,0
76561199403266536,38,24
76561198190808927,331,33
76561199507345771,53,15
76561199710446575,0,0
76561199626040903,0,2
76561198255716355,1068,46
76561199170706514,111,78
76561199688534254,45,15
76561198207714688,110,24
76561199835687677,0,0
76561199754102720,0,6
76561199475980718,0,67
76561198800814139,59,10
76561199850813985,0,0
76561199848734298,0,0
76561198448598181,0,0
76561199804354372,0,0
76561199028020548,0,1
76561199689365975,29,27
76561199528493840,0,11
76561198316596797,0,4
76561198994921823,0,2
76561198173059463,132,5
76561199498850686,70,18
76561199175775868,0,1
76561199130725434,0,7
76561199214158176,38,5
76561199481564651,0,9
76561199800777946,0,5
76561199535847708,0,3
76561198408649476,267,46
76561198878020610,0,0
76561199219423003,113,10
76561199003394583,0,0
76561199577655345,31,0
76561198391437987,103,25
76561199564220196,36,3
76561199731751679,0,0
76561199081337774,145,28
76561199021188518,0,29
76561199091821748,69,83
76561199085906367,0,0
76561199140327674,37,17
76561199195701183,0,0
76561199650941701,0,0
76561199771734069,0,9
76561199221834747,109,6
76561199468585977,0,10
76561198049837687,0,24
76561198113450989,0,23
76561197993860957,1901,109
76561199751705126,22,8
76561199553661872,0,0
76561198850193182,0,1
76561199366529551,0,0
76561199155158299,132,10
76561198273505433,0,0
76561199468077493,0,23
76561199228884387,188,12
76561199497271224,0,1
76561199199901359,15,3
76561198993820568,0,1
76561199709536354,0,0
76561199129332956,0,26
76561199219667025,69,0
76561199434237431,0,0
76561199653724559,13,3
76561199009175076,66,9
76561198801414911,0,0
76561198848079607,0,0
76561198256368567,0,5
76561198329226563,197,0
76561197980673553,399,10
76561198877999935,0,6
76561198825138125,0,1
76561199099594439,62,3
76561198293295330,0,0
76561199011173833,63,33
76561199560471999,26,12
76561198441129235,61,6
76561199791514260,0,0
76561198124234011,0,133
76561197983578325,0,28
76561198959749358,0,0
76561198117559433,20,1
76561199477354524,0,2
76561199852252426,0,0
76561198114096536,0,0
76561199443215094,0,0
76561199029675003,0,0
76561199795484391,0,0
76561199092534752,269,44
76561198047611855,68,15
76561198253928899,440,20
76561199807699313,0,6
76561199844302929,0,0
76561199784435210,123,48
76561198382476459,0,0
76561199404292819,18,2
76561197976021351,0,0
76561199574868664,0,14
76561199758693872,0,2
76561199074559652,136,45
76561198799480738,223,0
76561199574598372,105,6
76561198236296308,921,99
76561199563605832,0,25
76561199538455854,0,4
76561199055347980,214,57
76561198330329999,242,59
76561198132661017,0,32
76561199589497948,54,92
76561199163179772,0,32
76561199839594950,0,0
76561199832208929,0,0
76561199002210772,0,15
76561199142912169,117,29
76561198059780202,176,34
76561198314228205,0,0
76561198127377565,0,0
76561198078684806,0,0
76561198145397570,0,16
76561197998853731,0,0
76561198016483161,0,1
76561197970315756,0,18
76561197993369365,328,0
76561198020551728,205,60
76561198013604589,266,0
76561199561533182,0,1
76561198039510426,228,15
76561197972608240,0,0
76561199211699179,0,0
76561198238702672,0,0
76561198263813671,89,266
76561198025027196,0,0
76561197993784349,508,209
76561199500482400,0,1
76561199446979052,0,21
76561199496064745,25,0
76561197970627492,0,0
76561199817194781,0,0
76561198315246993,0,0
